preco,categoria,tipo,valor_condominio,area,quartos,banheiros,vagas,detalhes_imovel,cep,cidade,bairro,rua,detalhes_condominio
140000.0,Apartamentos,Venda - apartamento padrão,250.0,47.0,2.0,2.0,1.0,"Área de serviço, Churrasqueira",29175117,Serra,Estância Monazítica,Rua Rio Grande do Sul,"Condomínio fechado, Segurança 24h, Portaria, Permitido animais, Salão de festas"
115002.0,Apartamentos,Venda - apartamento padrão,0.0,0.0,3.0,1.0,0.0,,29172616,Serra,Castelândia,Rua H,
374900.0,Apartamentos,Venda - apartamento padrão,315.0,79.0,3.0,2.0,2.0,,291596,Serra,Hélio Ferraz,Rua Rachel Vitalino de Brito,
135000.0,Apartamentos,Venda - apartamento padrão,0.0,0.0,2.0,0.0,0.0,,291671,Serra,Colina de Laranjeiras,Rua Bárbara,
129000.0,Casas,Venda - casa em rua pública,0.0,0.0,2.0,2.0,1.0,Área de serviço,2912,Cariacica,Jardim América,Rua Jamaica,Permitido animais
220000.0,Casas,Venda - casa em rua pública,0.0,0.0,2.0,3.0,2.0,"Área de serviço, Varanda",29175217,Serra,São Francisco,Avenida Jacaraípe,"Área murada, Permitido animais, Portão eletrônico"
235000.0,Casas,Venda - casa em rua pública,0.0,0.0,2.0,0.0,0.0,,291689,Serra,Porto Canoa,Avenida Brasília,
429000.0,Apartamentos,Venda - apartamento padrão,0.0,96.0,3.0,3.0,2.0,,291651,Serra,Parque Residencial Laranjeiras,Avenida Central,
100000.0,Casas,Venda - casa em vila,0.0,0.0,3.0,0.0,0.0,,2916,Serra,Barcelona,Rua Aracruz,
184900.0,Apartamentos,Venda - apartamento padrão,0.0,60.0,3.0,1.0,1.0,"Varanda, Área de serviço, Churrasqueira, Piscina, Armários na cozinha",29167124,Serra,Colina de Laranjeiras,Avenida Braúna,"Condomínio fechado, Segurança 24h, Portaria, Permitido animais, Salão de festas"
680000.0,Casas,Venda - casa em condominio fechado,0.0,0.0,4.0,4.0,2.0,,29165925,Serra,Parque Residencial Laranjeiras,Rua da Aldeia,
469995.0,Casas,Venda - casa em rua pública,0.0,0.0,3.0,2.0,2.0,,29167124,Serra,Colina de Laranjeiras,Avenida Braúna,
370000.0,Casas,Venda - casa em condominio fechado,0.0,0.0,3.0,2.0,2.0,,29166789,Serra,Morada De Laranjeiras,,
155000.0,Casas,Venda - casa em rua pública,0.0,0.0,1.0,1.0,1.0,"Varanda, Área de serviço",291636,Serra,Alterosas,Rua Porto Alegre,Área murada
220000.0,Casas,Venda - casa em rua pública,0.0,0.0,2.0,2.0,2.0,"Varanda, Área de serviço",29175582,Serra,das Laranjeiras,Rua Santa Maria,Área murada
450025.0,Casas,Venda - casa em vila,0.0,0.0,3.0,3.0,2.0,,29166946,Serra,Morada de Laranjeiras,Rua Buriti,
172000.0,Casas,Venda - casa em rua pública,0.0,0.0,2.0,1.0,1.0,"Varanda, Área de serviço",291636,Serra,Alterosas,Rua Porto Alegre,Área murada
450030.0,Casas,Venda - casa em rua pública,0.0,0.0,3.0,3.0,2.0,,29166946,Serra,Morada de Laranjeiras,Rua Buriti,
400.0,Casas,Venda - casa em rua pública,0.0,0.0,3.0,3.0,2.0,,2912,Serra,Manguinhos,Rua Guarupi,
240000.0,Apartamentos,Venda - apartamento padrão,0.0,62.0,2.0,2.0,1.0,"Área de serviço, Churrasqueira, Varanda, Academia, Piscina",29,Serra,,,
195000.0,Casas,Venda - casa em rua pública,0.0,0.0,2.0,3.0,2.0,"Varanda, Área de serviço",29173737,Serra,Portal de Jacaraípe,Avenida Raul Leão Castello,Área murada
132083.0,Apartamentos,Venda - apartamento padrão,1.0,44.0,2.0,1.0,1.0,"Área de serviço, Ar condicionado, Churrasqueira, Academia, Piscina",29164852,Serra,Balneário de Carapebus,Rua da Tangerina,"Condomínio fechado, Segurança 24h, Portaria, Permitido animais, Academia, Piscina, Salão de festas"
450029.0,Casas,Venda - casa em rua pública,0.0,0.0,3.0,3.0,2.0,,29166946,Serra,Morada de Laranjeiras,Rua Buriti,
105000.0,Apartamentos,Venda - apartamento padrão,0.0,47.0,2.0,1.0,1.0,,29175145,Serra,Estância Monazítica,Rua Marília Rezende Coutinho,"Condomínio fechado, Segurança 24h, Permitido animais, Salão de festas"
450024.0,Casas,Venda - casa em rua pública,0.0,0.0,3.0,3.0,2.0,,29166946,Serra,Morada de Laranjeiras,Rua Buriti,
450027.0,Casas,Venda - casa em rua pública,0.0,0.0,3.0,3.0,2.0,,29166946,Serra,Morada de Laranjeiras,Rua Buriti,
1350000.0,Casas,Venda - casa em rua pública,0.0,0.0,3.0,5.0,2.0,,291436,Cariacica,Tiradentes,,"Área murada, Portão eletrônico, Piscina"
169900.0,Apartamentos,Venda - apartamento padrão,230.0,0.0,2.0,1.0,1.0,"Armários embutidos, Ar condicionado, Varanda, Mobiliado, Armários na cozinha, Área de serviço",29167141,Serra,Colina de Laranjeiras,Rua Curindiba,"Segurança 24h, Condomínio fechado, Portaria, Permitido animais"
450031.0,Casas,Venda - casa em rua pública,0.0,0.0,3.0,3.0,2.0,,29166946,Serra,Morada de Laranjeiras,Rua Buriti,
450022.0,Casas,Venda - casa em vila,0.0,0.0,3.0,3.0,2.0,,29166946,Serra,Morada de Laranjeiras,Rua Buriti,
450026.0,Casas,Venda - casa em rua pública,0.0,0.0,3.0,3.0,2.0,,29166946,Serra,Morada de Laranjeiras,Rua Buriti,
132093.0,Apartamentos,Venda - apartamento padrão,1.0,44.0,2.0,1.0,1.0,"Área de serviço, Ar condicionado, Churrasqueira, Academia, Piscina",29164852,Serra,Balneário de Carapebus,Rua da Tangerina,"Condomínio fechado, Segurança 24h, Portaria, Permitido animais, Academia, Piscina, Salão de festas"
169900.0,Apartamentos,Venda - apartamento padrão,0.0,52.0,2.0,2.0,1.0,"Área de serviço, Armários na cozinha, Varanda",291655,Serra,Parque Residencial Laranjeiras,Rua Sandro Boticelli,
169000.0,Apartamentos,Venda - apartamento padrão,302.0,52.0,2.0,1.0,1.0,"Ar condicionado, Armários embutidos, Varanda, Área de serviço, Armários na cozinha",29167142,Serra,Colina de Laranjeiras,Rua Pinho,
560000.0,Casas,Venda - casa em rua pública,0.0,0.0,3.0,2.0,3.0,"Ar condicionado, Armários embutidos, Área de serviço, Churrasqueira, Armários na cozinha",291674,Serra,Colina de Laranjeiras,Rua Monte Gileade,"Área murada, Permitido animais, Portão eletrônico, Piscina"
560000.0,Casas,Venda - casa em rua pública,0.0,0.0,2.0,1.0,2.0,"Varanda, Área de serviço",29167133,Serra,Colina de Laranjeiras,Rua Jacarandá,
132073.0,Apartamentos,Venda - apartamento padrão,1.0,44.0,2.0,1.0,1.0,"Área de serviço, Ar condicionado, Churrasqueira, Academia, Piscina",29164852,Serra,Balneário de Carapebus,Rua da Tangerina,"Condomínio fechado, Segurança 24h, Portaria, Permitido animais, Academia, Piscina, Salão de festas"
135000.0,Apartamentos,Venda - apartamento padrão,0.0,0.0,2.0,1.0,0.0,,2916,Serra,Colina de Laranjeiras,Avenida Eldes Scherrer Souza,
132033.0,Apartamentos,Venda - apartamento padrão,1.0,44.0,2.0,1.0,1.0,"Área de serviço, Ar condicionado, Churrasqueira, Academia, Piscina",29164852,Serra,Balneário de Carapebus,Rua da Tangerina,"Condomínio fechado, Segurança 24h, Portaria, Permitido animais, Academia, Piscina, Salão de festas"
139900.0,Apartamentos,Venda - apartamento padrão,0.0,55.0,2.0,1.0,1.0,"Varanda, Área de serviço",291726,Serra,Praia da Baleia,,
132063.0,Apartamentos,Venda - apartamento padrão,1.0,44.0,2.0,1.0,1.0,"Área de serviço, Ar condicionado, Churrasqueira, Academia, Piscina",29164852,Serra,Balneário de Carapebus,Rua da Tangerina,"Condomínio fechado, Segurança 24h, Portaria, Permitido animais, Academia, Piscina, Salão de festas"
132053.0,Apartamentos,Venda - apartamento padrão,1.0,44.0,2.0,1.0,1.0,"Área de serviço, Ar condicionado, Churrasqueira, Academia, Piscina",29164852,Serra,Balneário de Carapebus,Rua da Tangerina,"Condomínio fechado, Segurança 24h, Portaria, Permitido animais, Academia, Piscina, Salão de festas"
450023.0,Casas,Venda - casa em rua pública,0.0,0.0,3.0,3.0,2.0,,29166946,Serra,Morada de Laranjeiras,Rua Buriti,
132043.0,Apartamentos,Venda - apartamento padrão,1.0,44.0,2.0,1.0,1.0,"Área de serviço, Ar condicionado, Churrasqueira, Academia, Piscina",29164852,Serra,Balneário de Carapebus,Rua da Tangerina,"Condomínio fechado, Segurança 24h, Portaria, Permitido animais, Academia, Piscina, Salão de festas"
380000.0,Casas,Venda - casa em rua pública,0.0,0.0,2.0,2.0,2.0,Área de serviço,29167124,Serra,Colina de Laranjeiras,Avenida Braúna,"Área murada, Permitido animais"
132023.0,Apartamentos,Venda - apartamento padrão,1.0,44.0,2.0,1.0,1.0,"Área de serviço, Ar condicionado, Churrasqueira, Academia, Piscina",29164852,Serra,Balneário de Carapebus,Rua da Tangerina,"Condomínio fechado, Segurança 24h, Portaria, Permitido animais, Academia, Piscina, Salão de festas"
144900.0,Apartamentos,Venda - apartamento padrão,0.0,54.0,2.0,0.0,1.0,,291651,Serra,Parque Residencial Laranjeiras,Avenida Central,
450022.0,Casas,Venda - casa em rua pública,0.0,0.0,3.0,3.0,2.0,,29166946,Serra,Morada de Laranjeiras,Rua Buriti,
189000.0,Casas,Venda - casa em rua pública,0.0,0.0,2.0,2.0,3.0,,29173667,Serra,Praia de Capuba,Rua Santa Helena,
132003.0,Apartamentos,Venda - apartamento padrão,1.0,44.0,2.0,1.0,1.0,"Área de serviço, Ar condicionado, Churrasqueira, Academia, Piscina",29164852,Serra,Balneário de Carapebus,Rua da Tangerina,"Condomínio fechado, Segurança 24h, Portaria, Permitido animais, Academia, Piscina, Salão de festas"
450021.0,Casas,Venda - casa em rua pública,0.0,0.0,3.0,3.0,2.0,,29166946,Serra,Morada de Laranjeiras,Rua Buriti,
132094.0,Apartamentos,Venda - apartamento padrão,1.0,44.0,2.0,1.0,1.0,"Área de serviço, Ar condicionado, Churrasqueira, Academia, Piscina",29164852,Serra,Balneário de Carapebus,Rua da Tangerina,"Condomínio fechado, Segurança 24h, Portaria, Permitido animais, Academia, Piscina, Salão de festas"
132064.0,Apartamentos,Venda - apartamento padrão,1.0,44.0,2.0,1.0,1.0,"Área de serviço, Ar condicionado, Churrasqueira, Academia, Piscina",29164852,Serra,Balneário de Carapebus,Rua da Tangerina,"Condomínio fechado, Segurança 24h, Portaria, Permitido animais, Academia, Piscina, Salão de festas"
170000.0,Casas,Venda - casa em rua pública,0.0,0.0,2.0,0.0,0.0,,2924,Cariacica,Itacibá,Rua das Malvinas,
450020.0,Casas,Venda - casa em rua pública,0.0,0.0,3.0,3.0,2.0,,29166946,Serra,Morada de Laranjeiras,Rua Buriti,
132084.0,Apartamentos,Venda - apartamento padrão,1.0,44.0,2.0,1.0,1.0,"Área de serviço, Ar condicionado, Churrasqueira, Academia, Piscina",29164852,Serra,Balneário de Carapebus,Rua da Tangerina,"Condomínio fechado, Segurança 24h, Portaria, Permitido animais, Academia, Piscina, Salão de festas"
750000.0,Casas,Venda - casa em rua pública,0.0,0.0,4.0,3.0,3.0,"Ar condicionado, Armários embutidos, Área de serviço, Armários na cozinha",29166845,Serra,Morada de Laranjeiras,Rua Ubatuba,
132074.0,Apartamentos,Venda - apartamento padrão,1.0,44.0,2.0,1.0,1.0,"Área de serviço, Ar condicionado, Churrasqueira, Academia, Piscina",29164852,Serra,Balneário de Carapebus,Rua da Tangerina,"Condomínio fechado, Segurança 24h, Portaria, Permitido animais, Academia, Piscina, Salão de festas"
150000.0,Apartamentos,Venda - apartamento padrão,250.0,93.0,2.0,1.0,1.0,"Área de serviço, Armários na cozinha",29175257,Serra,Jardim Atlântico,Rua Caramuru,Permitido animais
114900.0,Apartamentos,Venda - apartamento padrão,0.0,50.0,2.0,1.0,1.0,,29167142,Serra,Colina de Laranjeiras,Rua Pinho,
132054.0,Apartamentos,Venda - apartamento padrão,1.0,44.0,2.0,1.0,1.0,"Área de serviço, Ar condicionado, Churrasqueira, Academia, Piscina",29164852,Serra,Balneário de Carapebus,Rua da Tangerina,
132044.0,Apartamentos,Venda - apartamento padrão,1.0,44.0,2.0,1.0,1.0,"Área de serviço, Ar condicionado, Churrasqueira, Academia, Piscina",29164852,Serra,Balneário de Carapebus,Rua da Tangerina,"Condomínio fechado, Segurança 24h, Portaria, Permitido animais, Academia, Piscina, Salão de festas"
135000.0,Casas,Venda - casa em rua pública,0.0,0.0,3.0,2.0,1.0,"Varanda, Área de serviço",291694,Serra,Eldorado,Rua Rio Capibaribe,
132034.0,Apartamentos,Venda - apartamento padrão,1.0,44.0,2.0,1.0,1.0,"Área de serviço, Ar condicionado, Churrasqueira, Academia, Piscina",29164852,Serra,Balneário de Carapebus,Rua da Tangerina,"Condomínio fechado, Segurança 24h, Portaria, Permitido animais, Academia, Piscina, Salão de festas"
850000.0,Casas,Venda - casa em rua pública,0.0,0.0,3.0,3.0,2.0,,29163278,Serra,São Diogo I,Rua Manoel Bandeira,
130000.0,Apartamentos,Venda - apartamento padrão,0.0,0.0,2.0,1.0,0.0,,29164933,Serra,São Diogo I,Rua Almerinda Alves da Silva,
177000.0,Casas,Venda - casa em rua pública,1.0,0.0,2.0,2.0,1.0,,29175666,Serra,das Laranjeiras,Rua Frank Sinatra,
132024.0,Apartamentos,Venda - apartamento padrão,1.0,44.0,2.0,1.0,1.0,"Área de serviço, Ar condicionado, Churrasqueira, Academia, Piscina",29164852,Serra,Balneário de Carapebus,Rua da Tangerina,"Condomínio fechado, Segurança 24h, Portaria, Permitido animais, Academia, Piscina, Salão de festas"
1600000.0,Casas,Venda - casa em condominio fechado,700.0,0.0,4.0,5.0,4.0,"Varanda, Área de serviço, Churrasqueira, Quarto de serviço",291679,Serra,Boulevard Lagoa,Avenida Talma Rodrigues Ribeiro,
189999.0,Casas,Venda - casa em rua pública,1.0,0.0,2.0,2.0,2.0,,29177512,Serra,São Domingos,Rua Fundição,
132014.0,Apartamentos,Venda - apartamento padrão,1.0,44.0,2.0,1.0,1.0,"Área de serviço, Ar condicionado, Churrasqueira, Academia, Piscina",29164852,Serra,Balneário de Carapebus,Rua da Tangerina,"Condomínio fechado, Segurança 24h, Portaria, Permitido animais, Academia, Piscina, Salão de festas"
119900.0,Apartamentos,Venda - apartamento padrão,250.0,47.0,2.0,1.0,1.0,"Área de serviço, Armários embutidos, Armários na cozinha, Ar condicionado, Churrasqueira",29166828,Serra,Morada de Laranjeiras,Avenida Paulo Pereira Gomes,"Condomínio fechado, Segurança 24h, Portaria, Permitido animais, Salão de festas"
185000.0,Casas,Venda - casa em rua pública,1.0,0.0,2.0,1.0,2.0,"Varanda, Área de serviço",29177512,Serra,São Domingos,Rua Fundição,
132004.0,Apartamentos,Venda - apartamento padrão,1.0,44.0,2.0,1.0,1.0,"Área de serviço, Ar condicionado, Churrasqueira, Academia, Piscina",29164852,Serra,Balneário de Carapebus,Rua da Tangerina,"Condomínio fechado, Segurança 24h, Portaria, Permitido animais, Academia, Piscina, Salão de festas"
79000.0,Casas,Venda - casa em rua pública,0.0,0.0,3.0,1.0,0.0,"Área de serviço, Varanda",291728,Serra,Vila Nova de Colares,Avenida Colares Júnior,
132095.0,Apartamentos,Venda - apartamento padrão,1.0,44.0,2.0,1.0,1.0,"Área de serviço, Ar condicionado, Churrasqueira, Academia, Piscina",29164852,Serra,Balneário de Carapebus,Rua da Tangerina,"Condomínio fechado, Segurança 24h, Portaria, Permitido animais, Academia, Piscina, Salão de festas"
99999.0,Apartamentos,Venda - apartamento padrão,0.0,0.0,2.0,1.0,1.0,,29167638,Serra,Taquara II,Rua Manoel Lopes,
168000.0,Apartamentos,Venda - apartamento padrão,0.0,73.0,3.0,0.0,1.0,,291795,Serra,Residencial Centro da Serra,Rua Abieiro,
37400.0,Casas,Venda - casa em rua pública,0.0,0.0,3.0,1.0,0.0,,291551,Cariacica,Vila Prudêncio,Rua Visconde do Rio Branco,
132085.0,Apartamentos,Venda - apartamento padrão,1.0,44.0,3.0,1.0,1.0,"Área de serviço, Ar condicionado, Churrasqueira, Academia, Piscina",29164852,Serra,Balneário de Carapebus,Rua da Tangerina,"Condomínio fechado, Segurança 24h, Portaria, Permitido animais, Academia, Piscina, Salão de festas"
299900.0,Apartamentos,Venda - apartamento padrão,340.0,67.0,2.0,2.0,1.0,,29167124,Serra,Colina de Laranjeiras,Avenida Braúna,
132075.0,Apartamentos,Venda - apartamento padrão,1.0,44.0,2.0,1.0,1.0,"Área de serviço, Ar condicionado, Churrasqueira, Academia, Piscina",29164852,Serra,Balneário de Carapebus,Rua da Tangerina,"Condomínio fechado, Segurança 24h, Portaria, Permitido animais, Academia, Piscina, Salão de festas"
132065.0,Apartamentos,Venda - apartamento padrão,1.0,44.0,2.0,1.0,1.0,"Área de serviço, Ar condicionado, Churrasqueira, Academia, Piscina",29164852,Serra,Balneário de Carapebus,Rua da Tangerina,
489900.0,Apartamentos,Venda - apartamento padrão,0.0,0.0,3.0,2.0,1.0,"Academia, Área de serviço, Churrasqueira, Piscina",2916,Serra,Parque Residencial Laranjeiras,,"Condomínio fechado, Elevador, Segurança 24h, Portaria, Academia, Piscina, Salão de festas"
250000.0,Apartamentos,Venda - apartamento padrão,0.0,86.0,3.0,2.0,1.0,"Armários embutidos, Área de serviço, Armários na cozinha",29141191,Cariacica,São Conrado,Rua Coleiro,Permitido animais
730000.0,Casas,Venda - casa em rua pública,0.0,0.0,3.0,2.0,4.0,"Área de serviço, Armários na cozinha, Varanda",291464,Cariacica,Campo Grande,Rua Martinho Lutero,"Área murada, Permitido animais, Portão eletrônico"
132015.0,Apartamentos,Venda - apartamento padrão,1.0,44.0,2.0,1.0,1.0,"Área de serviço, Ar condicionado, Churrasqueira, Academia, Piscina",29164852,Serra,Balneário de Carapebus,Rua da Tangerina,"Condomínio fechado, Segurança 24h, Portaria, Permitido animais, Academia, Piscina, Salão de festas"
190000.0,Casas,Venda - casa em rua pública,0.0,0.0,2.0,1.0,3.0,Área de serviço,29163689,Serra,Cidade Continental,Rua Sabá (Setor Ásia),
132025.0,Apartamentos,Venda - apartamento padrão,1.0,44.0,2.0,1.0,1.0,"Área de serviço, Ar condicionado, Churrasqueira, Academia, Piscina",29164852,Serra,Balneário de Carapebus,Rua da Tangerina,"Condomínio fechado, Segurança 24h, Portaria, Permitido animais, Academia, Piscina, Salão de festas"
250000.0,Apartamentos,Venda - apartamento padrão,0.0,74.0,3.0,2.0,1.0,,29164254,Serra,Camará,Rodovia ES-010,
132035.0,Apartamentos,Venda - apartamento padrão,1.0,44.0,2.0,1.0,1.0,"Área de serviço, Ar condicionado, Churrasqueira, Academia, Piscina",29164852,Serra,Balneário de Carapebus,Rua da Tangerina,"Condomínio fechado, Segurança 24h, Portaria, Permitido animais, Academia, Piscina, Salão de festas"
460000.0,Casas,Venda - casa em rua pública,0.0,0.0,3.0,2.0,2.0,"Área de serviço, Varanda, Quarto de serviço",29167139,Serra,Colina de Laranjeiras,Rua Cedro,"Área murada, Portão eletrônico"
132045.0,Apartamentos,Venda - apartamento padrão,1.0,44.0,2.0,1.0,1.0,"Área de serviço, Ar condicionado, Churrasqueira, Academia, Piscina",29164852,Serra,Balneário de Carapebus,Rua da Tangerina,
50000.0,Casas,Venda - casa em rua pública,0.0,0.0,2.0,1.0,0.0,,291764,Serra,Feu Rosa,Rua João do Gato,
132055.0,Apartamentos,Venda - apartamento padrão,1.0,44.0,2.0,0.0,1.0,"Área de serviço, Ar condicionado, Churrasqueira, Academia, Piscina",29164852,Serra,Balneário de Carapebus,Rua da Tangerina,"Condomínio fechado, Segurança 24h, Portaria, Permitido animais, Academia, Piscina, Salão de festas"
132090.0,Apartamentos,Venda - apartamento padrão,1.0,44.0,2.0,1.0,1.0,"Área de serviço, Ar condicionado, Churrasqueira, Academia, Piscina",29164852,Serra,Balneário de Carapebus,Rua da Tangerina,
1500000.0,Casas,Venda - casa em condominio fechado,750.0,0.0,4.0,0.0,4.0,"Piscina, Churrasqueira",2916,Serra,Boulevard Lagoa,Avenida Talma Rodrigues Ribeiro,
110000.0,Casas,Venda - casa em rua pública,0.0,0.0,2.0,2.0,2.0,"Ar condicionado, Armários embutidos, Varanda, Área de serviço, Armários na cozinha, Mobiliado",2918,Serra,Nova Almeida Centro,Avenida Doutor Milton David,
520000.0,Casas,Venda - casa em rua pública,1.0,0.0,3.0,3.0,2.0,,29166771,Serra,Morada de Laranjeiras,,
132080.0,Apartamentos,Venda - apartamento padrão,1.0,44.0,2.0,1.0,1.0,"Área de serviço, Ar condicionado, Churrasqueira, Academia, Piscina",29164262,Serra,Camará,Rua Elias Colnago,"Condomínio fechado, Segurança 24h, Portaria, Permitido animais, Academia, Piscina, Salão de festas"
530000.0,Casas,Venda - casa em rua pública,1.0,0.0,3.0,3.0,2.0,,29166177,Serra,Barcelona,,
470000.0,Casas,Venda - casa em rua pública,1.0,0.0,3.0,3.0,2.0,"Varanda, Área de serviço",29166123,Serra,Barcelona,,
650000.0,Casas,Venda - casa em rua pública,0.0,0.0,3.0,2.0,3.0,"Varanda, Área de serviço, Churrasqueira, Quarto de serviço, Armários na cozinha",29167124,Serra,Colina de Laranjeiras,Avenida Braúna,"Segurança 24h, Área murada, Permitido animais, Portão eletrônico, Piscina"
132070.0,Apartamentos,Venda - apartamento padrão,1.0,44.0,2.0,1.0,1.0,"Área de serviço, Ar condicionado, Churrasqueira, Academia, Piscina",29164852,Serra,Balneário de Carapebus,Rua da Tangerina,"Condomínio fechado, Segurança 24h, Portaria, Permitido animais, Academia, Piscina, Salão de festas"
495009.0,Casas,Venda - casa em rua pública,1.0,0.0,3.0,3.0,2.0,,29166123,Serra,Barcelona,,
170.0,Casas,Venda - casa em rua pública,0.0,0.0,3.0,2.0,3.0,,2916,Serra,Colina de Laranjeiras,Avenida Eldes Scherrer Souza,
165000.0,Apartamentos,Venda - apartamento padrão,315.0,48.0,2.0,1.0,1.0,,29163265,Serra,São Diogo I,Rua Euclides da Cunha,
70000.0,Apartamentos,Venda - apartamento padrão,0.0,60.0,2.0,1.0,0.0,"Área de serviço, Varanda",291487,Cariacica,Operário,Rua dos Comerciários,Permitido animais
560000.0,Casas,Venda - casa em rua pública,1.0,0.0,3.0,3.0,2.0,"Varanda, Área de serviço",29167123,Serra,Colina De Laranjeiras,,
